,store_id,uptime_last_hour(in minutes),uptime_last_day(in hours),uptime_last_week(in hours),downtime_last_hour(in minutes),downtime_last_day(in hours),downtime_last_week(in hours)
12415,4874945857081733817,0,0,0,0,0,0
12416,728425969500694950,890,0,0,609,15,0
12417,5459094761355765318,0,18,0,0,10,0
12418,4791340283515252916,13,1,0,0,4,0
12419,8862127067265693265,51,20,0,8,10,0
12420,6934500039587392618,1435,0,0,64,6,0
12421,2372720923498181697,0,6,0,0,3,0
12422,5602552486972634883,738,3,0,761,6,0
12423,8019926358883922013,0,23,0,0,6,0
12424,5016139264379320832,13,21,0,0,8,0
12425,3562051249178486164,1380,5,0,119,3,0
12426,5203788817245766728,0,4,0,0,0,0
12427,3907713529175854183,0,20,0,0,8,0
12428,4263774528285976324,0,0,0,0,0,0
12429,8366194103798759948,13,1,0,0,4,0
12430,6250225838645194201,0,0,0,0,4,0
12431,7878247453239359163,0,19,0,0,9,0
12432,8726297996055658121,0,0,0,0,0,0
12433,6042292804487856740,1320,0,0,179,8,0
12434,7800902276964372090,0,0,0,0,3,0
12435,3310497186573518420,0,0,0,0,4,0
12436,3591930408931178914,890,0,0,609,15,0
12437,5732954796377259716,888,0,0,611,15,0
12438,6315590058800439048,51,20,0,8,10,0
12439,9034684885264717314,13,2,0,0,3,0
12440,1542181757624465797,167,7,0,1332,8,0
12441,8386563304750430165,0,0,0,0,0,0
12442,1084653751009957636,0,13,0,0,15,0
12443,8090377790996128607,0,23,0,0,6,0
12444,5503424829601623936,0,22,0,0,6,0
12445,2281529300902459064,0,11,0,0,4,0
12446,2015073561942514850,0,21,0,0,6,0
12447,1147194508948918576,888,0,0,611,15,0
12448,4754693901376075206,1371,0,0,128,15,0
12449,1176400014944170417,0,0,0,0,0,0
12450,7559739719873851290,0,0,0,0,0,0
12451,186027590898392813,0,23,0,0,6,0
12452,1557691556894768738,153,11,0,1346,4,0
12453,532194636927399453,7,0,0,6,5,0
12454,641950338567087803,1111,18,0,388,15,0
12455,2964897505220625860,579,0,0,920,15,0
12456,6704022928469466095,1292,9,0,207,0,0
12457,8549361458818026633,0,0,0,0,4,0
12458,5370892218839512027,2,0,0,11,5,0
12459,1966199464131461288,0,4,0,0,0,0
12460,1970618261885116937,0,0,0,0,4,0
12461,5919278383349071331,0,19,0,0,9,0
12462,8335674997994907960,13,20,0,0,9,0
12463,1472982702437506956,1429,0,0,70,6,0
12464,6682182843912959932,1108,6,0,391,3,0
12465,741701595822447541,1438,21,0,61,10,0
12466,4921842116082199472,1299,17,0,200,15,0
12467,5116546631172292398,866,5,0,633,5,0
12468,7814613490143080955,1295,7,0,204,0,0
12469,1465888218572925172,0,0,0,0,3,0
12470,2062343054020023628,862,6,0,637,4,0
12471,6622519603662917996,169,11,0,1330,4,0
12472,6507275828557064863,154,11,0,1345,4,0
12473,3237735030267889734,892,0,0,607,15,0
12474,5478544582602120015,166,10,0,1333,5,0
12475,440453156974279943,0,23,0,0,6,0
12476,8830646681507641043,0,0,0,0,4,0
12477,5540318817572185323,1425,21,0,74,10,0
12478,4063990190321824104,0,0,0,0,0,0
12479,3288148788647438061,0,18,0,0,10,0
12480,4021748929229157719,1288,7,0,211,0,0
12481,7016726686668216774,1113,18,0,386,15,0
12482,7747827991810959684,888,0,0,611,15,0
12483,6213851881098532412,54,15,0,5,15,0
12484,7956411844677574530,1287,7,0,212,0,0
12485,4928102158213913614,203,11,0,1296,4,0
12486,1420025217075436010,1371,0,0,128,5,0
12487,3679780980004736467,1114,8,0,385,0,0
12488,22284400831843180,0,2,0,0,2,0
12489,4971606024828558854,164,11,0,1335,4,0
12490,6187369174008297925,892,0,0,607,15,0
12491,2635546946415950890,0,0,0,0,4,0
12492,3451175311523309727,56,15,0,3,15,0
12493,7331476672292782107,1304,10,0,195,5,0
12494,6041911531637866670,890,0,0,609,15,0
12495,7475468940124734698,0,0,0,0,4,0
12496,6119368416474334707,13,20,0,0,9,0
12497,1500809534270460964,0,19,0,0,9,0
12498,1486114202447742034,887,0,0,612,15,0
12499,5525705809737860656,81,11,0,1418,4,0
12500,4562081828228376546,13,19,0,0,10,0
12501,6338979255553850288,1311,7,0,188,0,0
12502,5402697983853747091,78,11,0,1421,4,0
12503,3692175533353287099,1,0,0,12,5,0
12504,7331996132438619032,0,0,0,0,4,0
12505,6879350615676232760,1429,1,0,70,5,0
12506,3620205501319421296,196,11,0,1303,4,0
12507,3733652216186037518,0,20,0,0,8,0
12508,5758739425932323806,51,20,0,8,10,0
12509,5803417611846995039,0,0,0,0,0,0
12510,2588521529064065319,888,0,0,611,15,0
12511,4787466554454718272,1127,9,0,372,0,0
12512,6855163725384841107,13,0,0,0,5,0
12513,9104853942002624308,1427,6,0,72,0,0
12514,5354197184395760290,1424,3,0,75,4,0
12515,2884609283589921794,1417,3,0,82,4,0
12516,2193127261080173064,13,19,0,0,10,0
12517,8882209095494780646,888,0,0,611,15,0
12518,7528838220743358595,0,0,0,0,0,0
12519,7140006309591538615,0,0,0,0,0,0
12520,2082559439484903794,1309,17,0,190,15,0
12521,4598747963713190016,0,0,0,0,0,0
12522,5704255990610815829,1316,7,0,183,1,0
12523,4595674548689475025,0,18,0,0,10,0
12524,5907724097889003463,0,20,0,0,8,0
12525,2693250022775170406,0,4,0,0,0,0
12526,7509326832557633859,0,0,0,0,4,0
12527,2212626516792326600,1415,6,0,84,0,0
12528,9045079806823333696,888,0,0,611,15,0
12529,2318689877042246714,1378,0,0,121,7,0
12530,5939471752016944690,1438,0,0,61,6,0
12531,8269115022987734142,141,11,0,1358,4,0
12532,3503549152537949594,0,0,0,0,0,0
12533,5703782356755176390,0,0,0,0,4,0
12534,1646137612973649751,0,0,0,0,0,0
12535,1346666084246437812,0,0,0,0,4,0
12536,6218610446218045507,0,6,0,0,22,0
12537,345417740273370514,1311,17,0,188,15,0
12538,3735500459102583660,149,11,0,1350,4,0
12539,8034091651201093074,0,6,0,0,22,0
12540,3438120510185548720,0,0,0,0,4,0
12541,8951425514201673913,888,0,0,611,15,0
12542,8513682672913432560,1289,17,0,210,15,0
12543,1759200996015325416,0,11,0,0,4,0
12544,7924118054613812381,13,19,0,0,10,0
12545,942318350982356779,0,0,0,0,3,0
12546,5038472250835572550,0,4,0,0,0,0
12547,5323193175653433226,77,11,0,1422,4,0
12548,1472785687226632119,887,0,0,612,15,0
12549,8175049981706314105,0,18,0,0,10,0
12550,4359897525988670130,13,14,0,0,15,0
12551,8091200694360700817,1,0,0,11,5,0
12552,562451244119674240,0,18,0,0,10,0
12553,442727361121667460,1368,0,0,131,5,0
12554,4160277099587322542,0,0,0,0,4,0
12555,4885832754692301046,152,11,0,1347,4,0
12556,2903551050183569555,0,0,0,0,4,0
12557,9189949830560606755,0,22,0,0,6,0
12558,8291186860021590060,165,11,0,1334,4,0
12559,3303034770960654914,0,0,0,0,4,0
12560,6416189393684985036,0,0,0,0,0,0
12561,4835555575675425310,1319,0,0,180,8,0
12562,8036445212509377331,0,14,0,0,10,0
12563,6481474431779632118,0,11,0,0,4,0
12564,2640346450788765542,0,0,0,0,4,0
12565,4156167536462491174,0,0,0,0,0,0
12566,7786032401563249352,1423,3,0,76,4,0
12567,212183430335524329,0,0,0,0,4,0
12568,6914123780158899150,0,0,0,0,4,0
12569,1584092872175767593,887,0,0,612,15,0
12570,2412601544214803287,1376,0,0,123,5,0
12571,7172730440179813521,1414,1,0,85,6,0
12572,2756278474425274636,0,0,0,0,4,0
12573,5195549454558263054,0,11,0,0,4,0
12574,1040732551176103056,1304,5,0,195,3,0
12575,427574610597814096,0,20,0,0,8,0
12576,864201814553742806,13,1,0,0,4,0
12577,878179990346375353,888,0,0,611,15,0
12578,1949960134153139143,0,22,0,0,6,0
12579,5354543550749512537,144,11,0,1355,4,0
12580,4628355338941442402,0,11,0,0,4,0
12581,5099759136199917336,211,11,0,1288,4,0
12582,7219551467635444129,1434,3,0,65,4,0
12583,5911702878510072633,0,6,0,0,21,0
12584,556794545452417388,0,0,0,0,0,0
12585,7832102784268113912,0,7,0,0,21,0
12586,2580951030717108444,891,0,0,608,15,0
12587,8116362978308681852,1428,0,0,71,6,0
12588,1068022646604801297,13,20,0,0,9,0
12589,3587450049386170913,0,14,0,0,15,0
12590,7516556229614298340,0,0,0,0,0,0
12591,5292178741615654165,0,0,0,0,0,0
12592,4173674955324489705,58,15,0,1,15,0
12593,6643300258162432834,1303,7,0,196,1,0
12594,2201314762391992299,66,11,0,1433,4,0
12595,807325626462019528,181,6,0,1318,1,0
12596,6754718234612588132,1304,7,0,195,1,0
12597,1937374349886594972,899,0,0,600,15,0
12598,5078814094387447918,0,0,0,0,4,0
12599,6555013476394316966,1125,18,0,374,15,0
12600,7783408010083706048,1301,22,0,198,10,0
12601,2065775922532160800,0,2,0,0,3,0
12602,703853790351098156,1320,17,0,179,15,0
12603,5454764569557018092,154,11,0,1345,4,0
12604,4813697581234870749,0,7,0,0,21,0
12605,4503019481886697696,0,2,0,0,2,0
12606,5626350811004366804,13,8,0,0,21,0
12607,7696023007394100553,13,19,0,0,10,0
12608,4485601834623391118,0,22,0,0,6,0
12609,447158844635525789,234,11,0,1265,4,0
12610,616470052987131488,0,19,0,0,9,0
12611,3670009556162602795,1300,10,0,199,5,0
12612,9103122678102469274,0,0,0,0,4,0
12613,6196112952095424310,1377,0,0,122,5,0
12614,4121000393363877461,892,0,0,607,15,0
12615,476762839424000907,150,11,0,1349,4,0
12616,5856541601427897656,888,0,0,611,15,0
12617,7667395610786731642,0,22,0,0,6,0
12618,1994774673355885854,1434,0,0,65,6,0
12619,3722598133381078210,13,21,0,0,8,0
12620,6709756263526490136,0,18,0,0,10,0
12621,288474835112200401,947,20,0,552,19,0
12622,3433190788806941754,52,20,0,7,10,0
12623,8358933082820927791,1320,0,0,179,8,0
12624,1472400125885919118,0,0,0,0,0,0
12625,4109903970655757815,0,0,0,0,4,0
12626,1601010503606105116,892,0,0,607,15,0
12627,1963718923748802148,0,0,0,0,0,0
12628,4177331936048983379,0,0,0,0,3,0
12629,947695831500417409,147,11,0,1352,4,0
12630,6185124891993004584,0,13,0,0,15,0
12631,5833524886918537002,170,7,0,1329,8,0
12632,2105872258759973881,157,11,0,1342,4,0
12633,2154992877797553948,1357,22,0,142,9,0
12634,5618759637463254600,1250,6,0,249,0,0
12635,2204171912542623654,1119,6,0,380,3,0
12636,5180135129155115765,0,18,0,0,10,0
12637,6440259951440237015,13,1,0,0,4,0
12638,218496535953532546,174,10,0,1325,5,0
12639,8320275538823459288,139,0,0,1360,15,0
12640,8426104375367836905,157,11,0,1342,4,0
12641,5456822951155536758,1371,0,0,128,7,0
12642,1781064186207301852,13,13,0,0,16,0
12643,4017249821550907250,888,0,0,611,15,0
12644,6916495685378065181,5,0,0,7,5,0
12645,7345107790981521884,0,0,0,0,0,0
12646,4361621347425783374,53,11,0,6,4,0
12647,9191089756415706747,56,14,0,3,16,0
12648,3122880240735756353,0,0,0,0,3,0
12649,1743402440564922921,0,20,0,0,8,0
12650,5770231013058256132,145,11,0,1354,4,0
12651,5294595879709535120,0,1,0,0,3,0
12652,18176576077807854,1433,0,0,66,6,0
12653,1862019665875235323,1374,0,0,125,7,0
12654,2675380155472325293,888,0,0,611,15,0
12655,3908548862441466497,0,0,0,0,0,0
12656,3537533008934273588,887,3,0,612,12,0
12657,4962791351847951525,13,1,0,0,4,0
12658,5357305205368224740,6,0,0,7,5,0
12659,2179493412815945910,1344,23,0,155,8,0
12660,2288350985449716250,0,13,0,0,2,0
12661,3276793081772410695,0,23,0,0,5,0
12662,3310671370097249907,54,21,0,5,10,0
12663,2223633839996199112,0,0,0,0,4,0
12664,5933558721586681027,0,0,0,0,4,0
12665,5729491505998118487,0,19,0,0,10,0
12666,1988906444769228930,890,0,0,609,15,0
12667,669736136423988928,0,7,0,0,21,0
12668,8294328856898142418,859,6,0,640,4,0
12669,1793835835681403023,0,0,0,0,4,0
12670,4598581625069550389,1376,0,0,123,5,0
12671,6471835455443068877,742,3,0,757,6,0
12672,3221083846528497339,120,11,0,1379,4,0
12673,1691782715939421734,888,0,0,611,15,0
12674,3075359803340043399,0,2,0,0,2,0
12675,5377832676495630694,13,19,0,0,10,0
12676,1255268362884297319,1415,1,0,84,6,0
12677,5579953472163538559,0,23,0,0,6,0
12678,1849049406871518816,13,5,0,0,0,0
12679,3355209898833219615,13,11,0,0,4,0
12680,7743149388256822274,0,1,0,0,0,0
12681,2543377795881636140,0,0,0,0,3,0
12682,1722354320438356655,68,11,0,1431,4,0
12683,492634971610977278,5,0,0,8,5,0
12684,7666846010972155087,891,0,0,608,15,0
12685,519915658639260925,887,0,0,612,15,0
12686,3578184170068608432,0,0,0,0,4,0
12687,6829335962601482875,0,0,0,0,0,0
12688,7681667105698822900,0,19,0,0,10,0
12689,8590672677965012966,0,0,0,0,5,0
12690,2905032137652820624,887,0,0,612,15,0
12691,8450340962939642357,0,0,0,0,4,0
12692,5751929265034271798,0,0,0,0,4,0
12693,3893725618674953080,0,0,0,0,15,0
12694,4745977499017327705,0,23,0,0,5,0
12695,6333511700688652982,0,13,0,0,15,0
12696,4159576169208278958,1114,8,0,385,0,0
12697,9011633427774599686,887,0,0,612,15,0
12698,7251054221949850101,57,3,0,2,3,0
12699,4708121002566273424,150,11,0,1349,4,0
12700,3549973127811589059,0,20,0,0,4,0
12701,1661210843346029451,888,0,0,611,15,0
12702,2210368204028500616,0,11,0,0,4,0
12703,6708015644216035546,713,3,0,786,6,0
12704,1951006078652342416,1436,10,0,63,21,0
12705,1435183931254996223,164,7,0,1335,8,0
12706,4970191341281947992,0,22,0,0,6,0
12707,8682660072829649336,13,20,0,0,9,0
12708,8291100649115488145,0,0,0,0,4,0
12709,7741193705962860909,187,7,0,1312,8,0
12710,5026058740465473831,890,0,0,609,15,0
12711,1772664472704591550,0,0,0,0,4,0
12712,5768478126271670867,172,11,0,1327,4,0
12713,3357524530501815487,0,0,0,0,4,0
12714,6200166997457593416,13,23,0,0,6,0
12715,1256671219198171494,1359,6,0,140,0,0
12716,7465353201674280800,0,18,0,0,10,0
12717,1847127385999438216,0,0,0,0,4,0
12718,5597084868209253186,48,3,0,11,3,0
12719,912481274307064919,0,0,0,0,4,0
12720,240097989922711621,0,14,0,0,15,0
12721,7345270328807504713,60,6,0,0,0,0
12722,77807862794479435,888,0,0,611,15,0
12723,6619845453607915242,166,11,0,1333,4,0
12724,7476194694101794102,0,0,0,0,4,0
12725,5610661386476767341,0,18,0,0,10,0
12726,5198165654722460990,889,0,0,610,15,0
12727,2322887968083387788,0,2,0,0,2,0
12728,1591100392970671551,0,19,0,0,5,0
12729,518776906654877935,1431,6,0,68,0,0
12730,7079744589269305830,13,19,0,0,10,0
12731,1710602996554480636,0,22,0,0,6,0
12732,4554417921003788697,0,20,0,0,8,0
12733,6799500876849503981,0,0,0,0,4,0
12734,8833469259782530017,0,0,0,0,4,0
12735,1620236543764914864,0,0,0,0,4,0
12736,8105787185477488922,1378,0,0,121,7,0
12737,4245142334790537370,0,4,0,0,0,0
12738,4062762140619590816,865,6,0,634,4,0
12739,3458380762689429005,5,0,0,7,5,0
12740,3951413963689619825,888,0,0,611,15,0
12741,3622376940655980762,13,20,0,0,9,0
12742,6947693121083401489,888,0,0,611,15,0
12743,1223112385578319993,0,3,0,0,0,0
12744,5233634590156960235,888,0,0,611,15,0
12745,3222324196553538937,0,4,0,0,0,0
12746,8192954745512444630,0,19,0,0,10,0
12747,8476914982439536679,53,20,0,6,10,0
12748,4577320482834964453,888,0,0,611,15,0
12749,7411215301369856939,137,11,0,1362,4,0
12750,261116786802362432,2,0,0,11,5,0
12751,9075430995562287946,891,0,0,608,15,0
12752,1963963104029720134,51,15,0,8,15,0
12753,908975768886622602,1433,3,0,66,4,0
12754,6064469332281087514,0,4,0,0,0,0
12755,2171855151708857754,891,0,0,608,15,0
12756,5750191018136937712,0,20,0,0,5,0
12757,6352876812050536028,1421,6,0,78,0,0
12758,3621929741214781273,159,11,0,1340,4,0
12759,2524900539582739664,13,23,0,0,6,0
12760,6241718533828218004,152,11,0,1347,4,0
12761,5317714401882520817,1428,7,0,71,0,0
12762,8042967887585774432,0,19,0,0,5,0
12763,1303037239595400285,146,11,0,1353,4,0
12764,6551265998508545698,13,5,0,0,0,0
12765,1784034335481747558,235,7,0,1264,8,0
12766,4953607832968433175,13,5,0,0,0,0
12767,8197639708249311900,9,0,0,4,5,0
12768,8351671273577537518,894,0,0,605,15,0
12769,4166166773432187171,0,0,0,0,0,0
12770,3764559987732423899,888,0,0,611,15,0
12771,6437885820884378017,0,0,0,0,4,0
12772,3457382919726357166,13,19,0,0,10,0
12773,7945248894197468626,0,0,0,0,3,0
12774,8102562817641586181,1428,6,0,71,0,0
12775,436020987911437694,191,11,0,1308,4,0
12776,576038859845144083,0,11,0,0,4,0
12777,621044517931883366,170,7,0,1329,8,0
12778,7190910159572724913,75,11,0,1424,4,0
12779,517772949410519198,0,2,0,0,3,0
12780,3016162291675380698,0,20,0,0,4,0
12781,8752851774582247374,13,23,0,0,6,0
12782,2192033255779822546,0,13,0,0,15,0
12783,2212417949779652977,0,23,0,0,4,0
12784,592564541849666308,13,11,0,0,4,0
12785,5483322820273501352,147,11,0,1352,4,0
12786,3210742632683978338,13,23,0,0,6,0
12787,6913040061718967270,0,0,0,0,0,0
12788,5894814726687784941,1193,0,0,306,10,0
12789,7381010239796901182,0,17,0,0,10,0
12790,4169545421201419171,231,16,0,1268,23,0
12791,5859187649534509250,888,0,0,611,15,0
12792,6253577151303531522,1108,6,0,391,3,0
12793,6143079367684773361,0,4,0,0,0,0
12794,2250617897855215774,1422,3,0,77,4,0
12795,3485173471183331720,0,0,0,0,0,0
12796,1271535224731716786,889,0,0,610,15,0
12797,5436965246696688173,9,0,0,3,5,0
12798,3040958789430679530,897,0,0,602,15,0
12799,6225374753514601496,1121,9,0,378,0,0
12800,916511896380652204,888,0,0,611,15,0
12801,5651116878221246294,233,1,0,1266,14,0
12802,6353364134417113626,1356,22,0,143,9,0
12803,9131900244549686475,80,11,0,1419,4,0
12804,1210751661822288915,13,21,0,0,8,0
12805,2448225270928131769,13,2,0,0,3,0
12806,825907233913169464,5,0,0,7,5,0
12807,3148424989432495130,1418,6,0,81,0,0
12808,6800301422778491944,51,0,0,8,6,0
12809,7158445365859473137,518,0,0,981,15,0
12810,3984770485507574882,0,23,0,0,6,0
12811,144733081795525009,0,0,0,0,4,0
12812,4020998833599916392,0,0,0,0,4,0
12813,4676715614991505301,0,0,0,0,4,0
12814,4270487689864003477,0,0,0,0,4,0
12815,6768331542963056385,888,3,0,611,12,0
12816,8862086886343348581,1429,21,0,70,10,0
12817,2580844124650066974,1293,7,0,206,0,0
12818,3446128912500318259,151,11,0,1348,4,0
12819,3012960805393813520,1251,0,0,248,9,0
12820,5071146961906519563,335,2,0,1164,13,0
12821,5042786647902628367,887,0,0,612,15,0
12822,4274289083039633477,1429,0,0,70,4,0
12823,6410659037389618828,1420,3,0,79,4,0
12824,4679998562906330353,1439,3,0,60,2,0
12825,1674826993266401572,1304,23,0,195,10,0
12826,3221325806408990337,0,0,0,0,4,0
12827,1817418090065887322,1423,6,0,76,0,0
12828,4628431224368975329,896,0,0,603,15,0
12829,6812121993537311726,158,11,0,1341,4,0
12830,3325823117034156243,1419,6,0,80,0,0
12831,5335911303971711808,1115,8,0,384,0,0
12832,3098925642733977878,0,0,0,0,4,0
12833,2976510663652199890,60,6,0,0,0,0
12834,7648818532200636413,13,23,0,0,6,0
12835,8446200263912594459,151,11,0,1348,4,0
12836,1902681040516588209,0,20,0,0,8,0
12837,4461540359342152459,0,0,0,0,0,0
12838,2676030544963990640,0,18,0,0,10,0
12839,2523323892699886655,888,0,0,611,15,0
12840,2787896858623769293,0,11,0,0,4,0
12841,2179620809571785398,13,20,0,0,9,0
12842,3648849898208232798,0,13,0,0,15,0
12843,665459306756552145,1430,10,0,69,21,0
12844,5724648593606384553,13,19,0,0,10,0
12845,8888649652955251789,0,20,0,0,4,0
12846,5445551834603735875,0,13,0,0,15,0
12847,8424533567472407876,158,11,0,1341,4,0
12848,381694972482906461,0,0,0,0,5,0
12849,728247202950939003,0,0,0,0,4,0
12850,2703180363322156779,1106,12,0,393,21,0
12851,5668837119792690319,13,19,0,0,10,0
12852,7714691435259810017,314,11,0,1185,4,0
12853,2046614184745914480,1286,7,0,213,0,0
12854,4873211332833425103,0,0,0,0,4,0
12855,235721186065263803,0,0,0,0,4,0
12856,1784837104438012670,0,0,0,0,4,0
12857,7385037917446605536,719,3,0,780,6,0
12858,6707512101576708196,0,10,0,0,5,0
12859,3269698135217285510,890,0,0,609,15,0
12860,6229719287924297334,1300,11,0,199,4,0
12861,7400459627114964748,0,18,0,0,10,0
12862,5987237041268397838,0,0,0,0,2,0
12863,3071271328959528794,13,11,0,0,4,0
12864,4832201601946193956,13,20,0,0,9,0
12865,1129531468306022080,13,4,0,0,1,0
12866,5020861061407941417,0,19,0,0,9,0
12867,645938864842085025,0,23,0,0,6,0
12868,3438387997020198767,13,1,0,0,4,0
12869,5733393565264082443,53,20,0,6,10,0
12870,6525516858644017464,0,13,0,0,15,0
12871,5241014208209107649,1427,6,0,72,1,0
12872,5356007107906949479,0,13,0,0,15,0
12873,430943579200368185,147,11,0,1352,4,0
12874,8722028703797774313,0,22,0,0,6,0
12875,5562269655464152848,0,0,0,0,4,0
12876,1656745986206603821,1372,0,0,127,7,0
12877,1078577099456014476,59,3,0,0,3,0
12878,4453591355975844969,0,22,0,0,6,0
12879,4109466529103659188,0,0,0,0,0,0
12880,7282752212229241244,0,21,0,0,4,0
12881,9025227893816812294,887,0,0,612,15,0
12882,8377752272796909866,13,19,0,0,10,0
12883,8075141375282151098,1304,2,0,195,6,0
12884,1128486872894055949,0,22,0,0,6,0
12885,5466866913508747678,713,3,0,786,6,0
12886,7898667015744190266,13,20,0,0,9,0
12887,6011621607363192226,0,0,0,0,4,0
12888,3684426852564666972,0,22,0,0,6,0
12889,6752741904423890512,0,0,0,0,4,0
12890,209521535290787783,889,0,0,610,15,0
12891,7527683674922253243,0,2,0,0,3,0
12892,2724929947261057040,0,11,0,0,4,0
12893,811902318232224530,49,20,0,10,10,0
12894,2818090640109782819,884,6,0,615,4,0
12895,5010971643619107028,75,11,0,1424,4,0
12896,55751279770776956,13,19,0,0,10,0
12897,5995399802063969977,1432,7,0,67,0,0
12898,5635581694593002980,0,13,0,0,15,0
12899,4526485879690839305,0,13,0,0,15,0
12900,8995029077226708233,1416,6,0,83,0,0
12901,2401951208890376668,0,0,0,0,0,0
12902,3794430814933142786,0,0,0,0,0,0
12903,8575768773170381976,1370,0,0,129,7,0
12904,90748735992987823,0,19,0,0,9,0
12905,3014888922658676702,13,20,0,0,9,0
12906,2323083930226636199,0,23,0,0,5,0
12907,5510055627815553220,1293,22,0,206,10,0
12908,5564328728704031270,1434,0,0,65,6,0
12909,6866340185467456692,13,5,0,0,0,0
12910,5916937357117383763,0,0,0,0,4,0
12911,6040834240999815348,1309,0,0,190,8,0
12912,6365445969687059049,1421,21,0,78,10,0
12913,4657187932798588454,887,0,0,612,15,0
12914,3502558994512940828,0,18,0,0,10,0
12915,6300662227632680072,0,18,0,0,10,0
12916,5697155219085653154,0,0,0,0,4,0
12917,8575986176853704281,0,22,0,0,6,0
12918,9068160637270456490,1416,7,0,83,0,0
12919,1292811084374368672,888,0,0,611,15,0
12920,7002164506422990860,1318,7,0,181,8,0
12921,6943365633943434750,1113,8,0,386,0,0
12922,6866631483832149428,153,11,0,1346,4,0
12923,8029064428186859220,0,0,0,0,4,0
12924,8912355661513070122,154,11,0,1345,4,0
12925,5868697918223936084,890,0,0,609,15,0
12926,8758337627356538153,888,0,0,611,15,0
12927,5390030211522899785,887,0,0,612,15,0
12928,6829642666030393819,0,18,0,0,10,0
12929,4103554648134349157,0,0,0,0,4,0
12930,985801539067170519,49,20,0,10,10,0
12931,2527307588557497497,13,23,0,0,6,0
12932,8494934091976789274,0,0,0,0,0,0
12933,6629666951054598349,1298,17,0,201,15,0
12934,8402116416010571827,1248,0,0,251,9,0
12935,1577777810975685938,13,11,0,0,4,0
12936,8050904836920798206,888,13,0,611,2,0
12937,2498425550657963159,13,19,0,0,10,0
12938,3312822221640788687,47,6,0,12,0,0
12939,1795155774386696777,0,0,0,0,4,0
12940,6922502444817578193,743,3,0,756,6,0
12941,1169347689335808384,13,23,0,0,6,0
12942,7773191817421516391,888,0,0,611,15,0
12943,8664817356517050333,0,0,0,0,3,0
12944,4170674915869002704,0,23,0,0,6,0
12945,5377259579909759220,0,3,0,0,0,0
12946,8521398850442807264,887,0,0,612,15,0
12947,6984179230192780780,57,20,0,2,10,0
12948,2074334215216754526,187,7,0,1312,8,0
12949,7932521124134267632,1358,1,0,141,7,0
12950,5067231684238147727,13,5,0,0,0,0
12951,8290606488749736406,79,11,0,1420,4,0
12952,1034306204553914959,887,0,0,612,15,0
12953,4845598456063235048,1,0,0,11,5,0
12954,3761065392460649801,0,2,0,0,2,0
12955,7849207892393505114,893,0,0,606,15,0
12956,5999544536180287374,13,19,0,0,10,0
12957,8561928707963262710,0,3,0,0,0,0
12958,2731110255266386262,747,2,0,752,7,0
12959,2950835580566069994,0,7,0,0,21,0
12960,8479547186233028899,13,16,0,0,13,0
12961,114242703022172426,1313,17,0,186,15,0
12962,3840219969230785187,2,0,0,11,5,0
12963,1574929266193449858,890,0,0,609,15,0
12964,625602762171570276,0,0,0,0,4,0
12965,2034667810653472547,887,0,0,612,15,0
12966,1472857372483249703,0,18,0,0,10,0
12967,8484956487942795957,0,0,0,0,4,0
12968,362168314264335781,0,0,0,0,0,0
12969,5514235807464272756,227,11,0,1272,4,0
12970,888326337603591360,0,0,0,0,4,0
12971,3943314180697878211,77,11,0,1422,4,0
12972,7595360913024849123,888,0,0,611,15,0
12973,7725842325008243443,0,18,0,0,10,0
12974,3175406115748970560,0,0,0,0,4,0
12975,6755083046665066145,0,0,0,0,15,0
12976,2700628011432223575,0,0,0,0,0,0
12977,3879873139949052129,0,18,0,0,10,0
12978,442881591914867119,168,11,0,1331,4,0
12979,6095763699150238333,1343,23,0,156,8,0
12980,823362366523058169,1436,2,0,63,5,0
12981,2004804733004637879,891,0,0,608,15,0
12982,7782046710377137994,0,18,0,0,10,0
12983,7483806290191385031,888,0,0,611,15,0
12984,1591022524509006107,152,11,0,1347,4,0
12985,3081967528755590945,1371,0,0,128,7,0
12986,4005393597954700484,0,0,0,0,0,0
12987,6192787379726244893,50,15,0,9,15,0
12988,3914701557529697182,13,1,0,0,4,0
12989,7023326669299059067,0,13,0,0,15,0
12990,8168732943045393817,1428,16,0,71,15,0
12991,3575054060857067667,888,0,0,611,15,0
12992,5117163833535029982,1353,22,0,146,9,0
12993,3753753389578643299,155,7,0,1344,8,0
12994,172112775132029564,0,13,0,0,15,0
12995,5519208874523656443,158,11,0,1341,4,0
12996,4064219033816373170,0,20,0,0,8,0
12997,4875626954646131066,890,0,0,609,15,0
12998,8194417610864334865,0,0,0,0,4,0
12999,4030618564433635701,156,11,0,1343,4,0
13000,1710840337510308352,888,0,0,611,15,0
13001,230886630117100654,1306,0,0,193,7,0
13002,8919287314281793603,1318,0,0,181,8,0
13003,6402939236541828477,0,18,0,0,10,0
13004,44457349433151838,898,0,0,601,15,0
13005,8597302817081006794,1367,0,0,132,7,0
13006,7172634308110133053,0,22,0,0,6,0
13007,3127697223047434799,1114,5,0,385,4,0
13008,3211772869478790020,149,11,0,1350,4,0
13009,369967654160158140,0,10,0,0,5,0
13010,5904256308536137015,891,0,0,608,15,0
13011,5639172641857941032,0,2,0,0,2,0
13012,9210491856998696545,0,0,0,0,4,0
13013,8906821378598719558,1437,0,0,62,4,0
13014,7964598708658837486,893,0,0,606,15,0
